8040000	9710000	1
8220000	42550000	1
8420000	8460000	1
8430000	8460000	2
8430000	9640000	1
8430000	28220000	1
8430000	33950000	1
8440000	9640000	1
8450000	17150000	1
8450000	24310000	1
8450000	24510000	1
8450000	24700000	1
8450000	40300000	1
8460000	27280000	1
8460000	38150000	1
8520000	9670000	1
8520000	10620000	1
8530000	8530000	1
8540000	10410000	1
8550000	9750000	1
8630000	10400000	1
8680000	35580000	1
8690000	8690000	2
8690000	27600000	1
8760000	8760000	1
8760000	8770000	1
8760000	8840000	1
8760000	8870000	1
8760000	10350000	1
8760000	37180000	1
8770000	8770000	4
8770000	8780000	2
8770000	8880000	1
8770000	26810000	1
8780000	8780000	2
8780000	9120000	1
8780000	10360000	1
8780000	18150000	1
8800000	8810000	1
8810000	9750000	1
8820000	9610000	1
8820000	20850000	1
8830000	8840000	1
8830000	9320000	1
8840000	8850000	1
8850000	8850000	3
8850000	8860000	2
8850000	10030000	1
8860000	8860000	1
8860000	9160000	1
8860000	9360000	1
8860000	9370000	1
8860000	24830000	1
8860000	28390000	1
8870000	8870000	1
8870000	8880000	1
8870000	23770000	1
8880000	9190000	1
8880000	9260000	1
8990000	9000000	2
8990000	9180000	1
8990000	9190000	1
8990000	32540000	1
8990000	36740000	1
9000000	9010000	1
9000000	10160000	1
9000000	24850000	1
9000000	27770000	1
9000000	35440000	1
9000000	40710000	1
9010000	9010000	3
9010000	9020000	2
9010000	9030000	1
9010000	9050000	1
9010000	18360000	1
9020000	9020000	1
9020000	9030000	1
9020000	9120000	1
9020000	9130000	1
9020000	9150000	1
9030000	9030000	2
9030000	9080000	1
9030000	10130000	1
9030000	10340000	1
9030000	10420000	1
9030000	40800000	1
9040000	9040000	1
9040000	9100000	1
9050000	9050000	1
9060000	9080000	1
9060000	9110000	1
9060000	31520000	1
9070000	9070000	6
9070000	9090000	1
9070000	27080000	1
9070000	39540000	1
9090000	9170000	1
9090000	9610000	1
9090000	10380000	1
9100000	9100000	2
9100000	9340000	1
9100000	9350000	1
9100000	26940000	1
9110000	9110000	2
9110000	9120000	1
9110000	9130000	1
9110000	9140000	3
9110000	10440000	1
9110000	21830000	1
9110000	25860000	1
9120000	9120000	5
9120000	9130000	1
9120000	9140000	2
9120000	9170000	1
9120000	18150000	1
9120000	21740000	1
9120000	30710000	1
9130000	9130000	2
9130000	9140000	3
9130000	27280000	1
9130000	40430000	1
9140000	9140000	3
9140000	9150000	1
9140000	9170000	1
9140000	9360000	1
9140000	30550000	1
9140000	38850000	1
9140000	40150000	1
9150000	9150000	1
9150000	9160000	3
9150000	9170000	1
9150000	17170000	1
9150000	28300000	1
9150000	38330000	1
9150000	40850000	1
9160000	9160000	5
9160000	9170000	1
9160000	9180000	1
9160000	9250000	2
9160000	9530000	1
9160000	10090000	1
9160000	10150000	1
9160000	33770000	1
9170000	9180000	3
9170000	9190000	1
9170000	13150000	1
9170000	15060000	1
9170000	22120000	1
9170000	27040000	1
9170000	28190000	1
9170000	35650000	1
9170000	36480000	1
9170000	39990000	1
9170000	44670000	1
9180000	9180000	4
9180000	9190000	1
9180000	9590000	1
9180000	10370000	1
9180000	10470000	2
9180000	13430000	1
9180000	19730000	1
9180000	24600000	1
9180000	28080000	1
9180000	31440000	1
9180000	35000000	1
9180000	38540000	1
9190000	23850000	1
9240000	9240000	3
9240000	9250000	3
9240000	9560000	1
9240000	10440000	1
9240000	17310000	1
9240000	32240000	1
9240000	38610000	1
9250000	9250000	5
9250000	9260000	1
9250000	9350000	2
9250000	15890000	1
9250000	18480000	1
9250000	20920000	1
9250000	40230000	1
9250000	40320000	1
9260000	9260000	1
9260000	17940000	1
9260000	20850000	1
9280000	9350000	1
9290000	9300000	1
9290000	31350000	1
9300000	9300000	1
9300000	9310000	4
9300000	23480000	1
9300000	28350000	1
9300000	33770000	1
9310000	9310000	5
9310000	9320000	1
9310000	9350000	2
9310000	9360000	1
9310000	9550000	1
9310000	15870000	1
9310000	19080000	1
9310000	27820000	1
9320000	9320000	2
9320000	9330000	1
9320000	9350000	1
9320000	9650000	1
9320000	31100000	1
9320000	40690000	1
9330000	9330000	4
9330000	9340000	3
9330000	9350000	1
9330000	21530000	1
9340000	9340000	4
9340000	9350000	2
9340000	9360000	1
9340000	10320000	1
9340000	20200000	1
9340000	21440000	1
9340000	36700000	1
9340000	38530000	1
9340000	40740000	1
9350000	9350000	9
9350000	9360000	4
9350000	15220000	1
9350000	24160000	1
9350000	28530000	1
9360000	9360000	5
9360000	9370000	1
9360000	13530000	1
9360000	16940000	1
9360000	16970000	1
9360000	40420000	1
9360000	45130000	1
9370000	16790000	1
9520000	9540000	1
9520000	9690000	1
9530000	9530000	7
9530000	9540000	4
9530000	9600000	1
9530000	9620000	1
9530000	10390000	1
9530000	13300000	1
9530000	13500000	1
9530000	16910000	1
9540000	9540000	7
9540000	9550000	2
9540000	9590000	1
9540000	9610000	1
9540000	9620000	1
9540000	9760000	1
9540000	9790000	1
9540000	19720000	1
9550000	9550000	2
9550000	9560000	2
9550000	9570000	2
9550000	9630000	2
9550000	9690000	1
9550000	9760000	1
9550000	9880000	1
9550000	9930000	1
9550000	18310000	1
9550000	27290000	1
9550000	28300000	1
9550000	36850000	1
9560000	9570000	1
9560000	9580000	1
9560000	9590000	1
9560000	9670000	1
9560000	9940000	1
9560000	10460000	1
9560000	30780000	1
9570000	9570000	2
9570000	9620000	1
9570000	9760000	1
9570000	27530000	1
9580000	9580000	3
9580000	9650000	1
9580000	9660000	1
9580000	9790000	1
9580000	9950000	1
9580000	10160000	1
9580000	10560000	1
9580000	18420000	1
9580000	26960000	1
9580000	27680000	1
9590000	9590000	4
9590000	9610000	2
9590000	9670000	3
9590000	9970000	1
9590000	13230000	1
9590000	13480000	1
9590000	18490000	1
9590000	20600000	1
9590000	23950000	1
9590000	26830000	1
9590000	27630000	1
9590000	37800000	1
9590000	40220000	1
9600000	9600000	3
9600000	9610000	6
9600000	9620000	1
9600000	9630000	1
9600000	9810000	1
9600000	20630000	1
9600000	30270000	1
9600000	40390000	1
9610000	9610000	4
9610000	9620000	4
9610000	9650000	1
9610000	9660000	1
9610000	10070000	1
9610000	22070000	1
9610000	25540000	1
9610000	26110000	1
9610000	27640000	1
9620000	9620000	1
9620000	10630000	1
9620000	21970000	1
9620000	31940000	1
9630000	9630000	6
9630000	9640000	2
9630000	9650000	2
9630000	9770000	1
9630000	17560000	1
9630000	24580000	1
9640000	9640000	6
9640000	9650000	2
9640000	9780000	2
9640000	10630000	1
9640000	27090000	1
9640000	40570000	1
9650000	9650000	1
9650000	9660000	2
9650000	9670000	1
9650000	9690000	1
9650000	9700000	1
9650000	9920000	1
9650000	10330000	1
9660000	9660000	2
9660000	9670000	4
9660000	9740000	2
9660000	13090000	1
9660000	20370000	1
9660000	22930000	1
9660000	23710000	1
9660000	32160000	1
9660000	40000000	1
9670000	9670000	3
9670000	9710000	1
9670000	9760000	1
9670000	9780000	1
9670000	9810000	1
9670000	10090000	1
9670000	16500000	1
9670000	28290000	1
9680000	9690000	3
9680000	9700000	1
9680000	9790000	1
9680000	14150000	1
9690000	9690000	4
9690000	9700000	1
9690000	9710000	1
9690000	9720000	2
9690000	9730000	1
9690000	9940000	1
9690000	15360000	1
9690000	16870000	1
9700000	9710000	3
9700000	9720000	1
9700000	9780000	1
9700000	10740000	1
9700000	16580000	1
9700000	22750000	1
9710000	9710000	1
9710000	9720000	3
9710000	9730000	1
9710000	9770000	1
9710000	9810000	1
9710000	26650000	1
9710000	34810000	1
9720000	9720000	2
9720000	9740000	2
9720000	9750000	1
9720000	9760000	1
9720000	9810000	1
9720000	9820000	1
9720000	10420000	1
9720000	22700000	1
9720000	30950000	1
9720000	31150000	1
9720000	40090000	1
9720000	40490000	1
9720000	41930000	1
9730000	16870000	1
9740000	9740000	2
9740000	9750000	1
9740000	9760000	1
9740000	9770000	1
9740000	21080000	1
9750000	9750000	2
9750000	9760000	3
9750000	9770000	2
9750000	9780000	1
9750000	9800000	1
9750000	10520000	1
9750000	13450000	1
9750000	18260000	1
9750000	20430000	1
9750000	20640000	1
9750000	39700000	1
9760000	9760000	3
9760000	9770000	2
9760000	9780000	3
9760000	9800000	1
9760000	10080000	1
9760000	10470000	1
9760000	25030000	1
9760000	26450000	1
9760000	27760000	1
9760000	30080000	1
9760000	34620000	1
9760000	35610000	1
9770000	9770000	9
9770000	9780000	7
9770000	9800000	1
9770000	9850000	1
9770000	9980000	1
9770000	27350000	1
9770000	30820000	1
9770000	40060000	1
9780000	9780000	15
9780000	9790000	3
9780000	9910000	1
9780000	10070000	1
9780000	10560000	1
9780000	19700000	1
9780000	27180000	1
9780000	30300000	1
9780000	31680000	1
9780000	42910000	1
9790000	9800000	1
9790000	13500000	1
9790000	32850000	1
9790000	37930000	1
9800000	9800000	2
9800000	9820000	4
9800000	10490000	1
9800000	10530000	1
9800000	16810000	1
9800000	21840000	1
9800000	27720000	1
9800000	32100000	1
9800000	40330000	1
9810000	9810000	6
9810000	9820000	1
9810000	9840000	1
9810000	10140000	1
9810000	10350000	1
9820000	9820000	1
9820000	10580000	1
9820000	26910000	1
9820000	38610000	1
9830000	9830000	1
9830000	9840000	1
9830000	9850000	1
9830000	17200000	1
9840000	9840000	4
9840000	9850000	2
9840000	9950000	1
9840000	10450000	1
9840000	10560000	1
9840000	18940000	1
9840000	19880000	1
9840000	20880000	1
9840000	31910000	1
9840000	40890000	1
9850000	10130000	1
9850000	17230000	1
9850000	28690000	1
9860000	9860000	1
9860000	21210000	1
9870000	9870000	1
9870000	9890000	1
9870000	10000000	1
9870000	10590000	1
9880000	9890000	2
9880000	9900000	2
9880000	9920000	1
9880000	9940000	1
9880000	10020000	1
9880000	26680000	1
9880000	28290000	1
9890000	9890000	4
9890000	9930000	1
9890000	10140000	1
9890000	10430000	1
9890000	27250000	1
9910000	9920000	1
9910000	10010000	1
9910000	16770000	1
9910000	19990000	1
9910000	23450000	1
9910000	27230000	1
9910000	27670000	1
9910000	28070000	1
9920000	9930000	1
9920000	9960000	1
9920000	10000000	1
9920000	21190000	1
9920000	22220000	1
9930000	9930000	1
9930000	9940000	1
9930000	10360000	1
9930000	20850000	1
9930000	28240000	1
9940000	9940000	5
9940000	9950000	1
9940000	10020000	1
9940000	10090000	1
9940000	13020000	1
9940000	22030000	1
9940000	27660000	1
9940000	30000000	1
9950000	21180000	1
9950000	21710000	1
9950000	39970000	1
9960000	10000000	1
9960000	10080000	1
9960000	10420000	1
9960000	13310000	1
9960000	13560000	1
9960000	20120000	1
9960000	21920000	1
9960000	21930000	1
9970000	9980000	2
9980000	9990000	1
9990000	22470000	1
10000000	10000000	2
10000000	10010000	1
10000000	10040000	1
10000000	10080000	1
10000000	10540000	1
10000000	20990000	1
10010000	10080000	1
10010000	10100000	1
10010000	24460000	1
10020000	10020000	1
10020000	10030000	1
10020000	10470000	1
10020000	40190000	1
10030000	10030000	2
10030000	10050000	2
10030000	10110000	1
10030000	10470000	1
10030000	17620000	1
10040000	10040000	2
10040000	10050000	1
10040000	16750000	1
10040000	30440000	1
10040000	30710000	1
10040000	31790000	1
10050000	10050000	1
10050000	22250000	1
10050000	31150000	1
10050000	37740000	1
10060000	10070000	1
10060000	10080000	1
10060000	10100000	2
10070000	10110000	1
10080000	10080000	1
10080000	10090000	1
10080000	10650000	1
10080000	21220000	1
10080000	22970000	1
10080000	23150000	1
10080000	23630000	1
10090000	10090000	2
10090000	10100000	1
10090000	10130000	1
10090000	18320000	1
10090000	21820000	1
10090000	22210000	1
10090000	27380000	1
10090000	28200000	1
10100000	10100000	2
10100000	10160000	1
10100000	10430000	1
10100000	24510000	1
10100000	34760000	1
10110000	10110000	1
10110000	23150000	1
10110000	27110000	1
10110000	30270000	1
10120000	16410000	1
10130000	10140000	1
10130000	10160000	1
10130000	19270000	1
10130000	22220000	1
10130000	31050000	1
10140000	10140000	3
10140000	21160000	1
10150000	10150000	1
10150000	16970000	1
10160000	10160000	1
10160000	10570000	1
10160000	27600000	1
10160000	39330000	1
10160000	39890000	1
10270000	10320000	1
10320000	10320000	1
10320000	10330000	6
10320000	10340000	2
10320000	10400000	1
10320000	16640000	1
10320000	17020000	1
10320000	31930000	1
10330000	10330000	8
10330000	10340000	2
10330000	10430000	1
10330000	10570000	1
10330000	14180000	1
10330000	18840000	1
10330000	26930000	1
10330000	28440000	1
10330000	28740000	1
10330000	30480000	1
10330000	35570000	1
10340000	10340000	3
10340000	10350000	3
10340000	13220000	1
10340000	17040000	1
10340000	28380000	1
10340000	32490000	1
10350000	10350000	3
10350000	10360000	2
10350000	10370000	1
10350000	13770000	1
10350000	16260000	1
10350000	23010000	1
10350000	27480000	1
10350000	29680000	1
10360000	10380000	1
10360000	15640000	1
10360000	23970000	1
10360000	38040000	1
10370000	10370000	2
10370000	10420000	1
10370000	10430000	1
10370000	17250000	1
10370000	28090000	1
10380000	10380000	3
10380000	10390000	3
10380000	10410000	1
10380000	10420000	1
10380000	10580000	1
10380000	10630000	1
10380000	18380000	1
10380000	22090000	1
10380000	26200000	1
10380000	31000000	1
10390000	10400000	1
10390000	10680000	1
10390000	39850000	1
10400000	10400000	5
10400000	10410000	3
10400000	20950000	1
10400000	30020000	1
10400000	40430000	1
10410000	10410000	1
10410000	10420000	3
10410000	10460000	2
10410000	20890000	1
10410000	21030000	1
10410000	21330000	1
10410000	35640000	1
10420000	10420000	3
10420000	10430000	2
10420000	10450000	1
10420000	10460000	2
10420000	13300000	1
10420000	16270000	1
10420000	27780000	1
10420000	28520000	1
10420000	40250000	1
10430000	10430000	2
10430000	10470000	1
10430000	10650000	1
10430000	21120000	1
10430000	21790000	1
10430000	21840000	1
10440000	10460000	1
10440000	10510000	1
10440000	27670000	1
10450000	10450000	4
10450000	10460000	1
10450000	10540000	1
10450000	10560000	1
10460000	10460000	2
10460000	10470000	2
10460000	16020000	1
10460000	17390000	1
10460000	18710000	1
10460000	27480000	1
10460000	28880000	1
10460000	30740000	1
10470000	10470000	6
10470000	10480000	1
10470000	10510000	1
10470000	15590000	1
10470000	16980000	1
10470000	19500000	1
10470000	21770000	1
10470000	21810000	1
10470000	27480000	1
10470000	29800000	1
10470000	32070000	1
10470000	40870000	1
10480000	10480000	1
10480000	10610000	1
10480000	19080000	1
10480000	21390000	1
10480000	23830000	1
10480000	26450000	1
10480000	32070000	1
10490000	14740000	1
10510000	10510000	2
10510000	10520000	1
10510000	10570000	2
10510000	10600000	1
10510000	18200000	1
10510000	27530000	1
10520000	10520000	2
10520000	15950000	1
10520000	23870000	1
10520000	30320000	1
10530000	10530000	1
10530000	10540000	2
10530000	10550000	1
10530000	10620000	1
10530000	16860000	1
10530000	17920000	1
10540000	10550000	1
10540000	10580000	1
10540000	28710000	1
10550000	10590000	1
10550000	13270000	1
10560000	10560000	4
10560000	10570000	2
10560000	10580000	1
10560000	10590000	1
10560000	17210000	1
10560000	22460000	1
10560000	22570000	1
10560000	27540000	1
10560000	40120000	1
10570000	10570000	7
10570000	10580000	2
10570000	10620000	1
10570000	10630000	1
10570000	13930000	1
10570000	16370000	1
10570000	16940000	1
10570000	27210000	2
10570000	28170000	1
10570000	33760000	1
10580000	10580000	1
10580000	10590000	2
10580000	10600000	2
10580000	10630000	1
10580000	21120000	1
10590000	10590000	3
10590000	10600000	1
10590000	23210000	1
10590000	30230000	1
10600000	10600000	1
10600000	10640000	1
10600000	22090000	1
10620000	10630000	1
10630000	10630000	2
10630000	10640000	2
10630000	10650000	2
10630000	18150000	1
10640000	10650000	1
10640000	23450000	1
10640000	30820000	1
10640000	30950000	1
10650000	16330000	1
10650000	22010000	1
10650000	30390000	1
10650000	30770000	1
10680000	21860000	1
10730000	21320000	1
10740000	18170000	1
10740000	40190000	1
10760000	21110000	1
10770000	10770000	1
10770000	40630000	1
10780000	40400000	1
10790000	10790000	1
12960000	12970000	1
12960000	13030000	1
12960000	32140000	1
12970000	13000000	1
12970000	13830000	1
12970000	14670000	1
12970000	40120000	1
12980000	13000000	1
12980000	13030000	1
12990000	13000000	1
12990000	13010000	1
12990000	13120000	1
12990000	27230000	1
13000000	13000000	3
13000000	13010000	1
13000000	13400000	1
13000000	15740000	1
13000000	16220000	1
13000000	18470000	1
13000000	20850000	1
13000000	23250000	1
13000000	27880000	1
13000000	39690000	1
13010000	13010000	3
13010000	13430000	1
13010000	15670000	1
13010000	18040000	1
13010000	18930000	1
13010000	20170000	1
13010000	22790000	1
13010000	25280000	1
13010000	27180000	1
13020000	13020000	1
13020000	14270000	1
13020000	26760000	1
13020000	26940000	1
13020000	40690000	1
13030000	13030000	1
13030000	13470000	1
13030000	16250000	1
13030000	31090000	1
13030000	40290000	1
13040000	38260000	1
13050000	13320000	1
13050000	14250000	1
13050000	25230000	1
13050000	26540000	1
13060000	13070000	1
13060000	13080000	1
13060000	13450000	1
13060000	13470000	1
13060000	26800000	1
13060000	39800000	1
13070000	13070000	1
13070000	13110000	1
13070000	22720000	1
13080000	13800000	1
13080000	14330000	1
13080000	16370000	1
13080000	22310000	1
13080000	26290000	1
13080000	28040000	1
13090000	13770000	1
13090000	16880000	1
13090000	38920000	1
13100000	16350000	1
13100000	17290000	1
13100000	40060000	1
13110000	14310000	1
13110000	26540000	1
13110000	39990000	1
13110000	40460000	1
13120000	13130000	1
13120000	14390000	1
13120000	28260000	1
13120000	30860000	1
13130000	13840000	1
13130000	17140000	1
13140000	17220000	1
13150000	13300000	1
13150000	16300000	1
13150000	16460000	1
13150000	17100000	1
13150000	17940000	1
13150000	39740000	1
13150000	41080000	1
13160000	13260000	1
13160000	13280000	1
13160000	13400000	1
13160000	27950000	1
13170000	14090000	1
13170000	15020000	1
13170000	16760000	1
13170000	21230000	1
13170000	30330000	1
13180000	15810000	1
13180000	17180000	1
13180000	17220000	1
13180000	17980000	1
13200000	13210000	1
13200000	13550000	1
13200000	15460000	1
13200000	19860000	1
13210000	13220000	1
13210000	13260000	2
13210000	14130000	1
13210000	16490000	1
13210000	18740000	1
13210000	23200000	1
13210000	27610000	1
13210000	27640000	1
13210000	31000000	1
13220000	13220000	1
13220000	13230000	1
13220000	13360000	1
13220000	14470000	1
13220000	16930000	1
13220000	17290000	1
13220000	26920000	1
13220000	31110000	1
13220000	39570000	1
13220000	45070000	1
13230000	13400000	1
13230000	14330000	1
13230000	15300000	1
13230000	16870000	1
13230000	27250000	1
13230000	35410000	1
13230000	39410000	1
13240000	13240000	1
13240000	13250000	1
13240000	14210000	1
13240000	18360000	1
13240000	23850000	1
13240000	26770000	1
13240000	30110000	1
13240000	30710000	1
13240000	38140000	1
13250000	13260000	1
13250000	13340000	1
13250000	13410000	1
13250000	13420000	1
13250000	13450000	1
13250000	14040000	1
13250000	17340000	1
13250000	21890000	1
13250000	23560000	1
13250000	30090000	1
13260000	14160000	1
13260000	16720000	1
13260000	16990000	1
13260000	21710000	1
13260000	38870000	1
13260000	38880000	1
13270000	13270000	1
13270000	13280000	1
13270000	13300000	1
13270000	13310000	1
13270000	13580000	1
13270000	14080000	1
13270000	14160000	1
13270000	15360000	1
13270000	15930000	1
13280000	13290000	2
13280000	13420000	1
13280000	16830000	1
13280000	17080000	1
13280000	20660000	1
13280000	28750000	1
13280000	30450000	1
13290000	13300000	1
13290000	13310000	1
13290000	13450000	1
13290000	13810000	1
13290000	17460000	1
13290000	18470000	1
13290000	19140000	1
13290000	22420000	1
13290000	27630000	1
13290000	27920000	1
13290000	27970000	1
13300000	13310000	1
13300000	13320000	1
13300000	13350000	1
13300000	13860000	1
13300000	23900000	1
13300000	26470000	1
13300000	40190000	1
13300000	41100000	1
13310000	13310000	2
13310000	13320000	2
13310000	13330000	1
13310000	13430000	1
13310000	13800000	1
13310000	14010000	1
13310000	14210000	1
13310000	14330000	1
13310000	17170000	1
13310000	17960000	1
13310000	20440000	1
13310000	23730000	1
13310000	24170000	1
13310000	26090000	1
13310000	26240000	1
13310000	28050000	1
13310000	39950000	1
13310000	40990000	1
13320000	13320000	1
13320000	13330000	1
13320000	13340000	1
13320000	15740000	1
13320000	16630000	1
13320000	31000000	1
13320000	38860000	1
13320000	40650000	1
13330000	13330000	1
13330000	13340000	2
13330000	13440000	1
13330000	13460000	1
13330000	14120000	1
13330000	14710000	1
13340000	13960000	1
13340000	18060000	1
13340000	19060000	1
13350000	13350000	1
13350000	13800000	1
13350000	15460000	1
13350000	15950000	1
13350000	17220000	1
13350000	24750000	1
13360000	14120000	1
13360000	15640000	1
13360000	16400000	1
13360000	17440000	1
13360000	17910000	1
13360000	34870000	1
13360000	40990000	1
13370000	13370000	1
13370000	26490000	1
13380000	13450000	1
13380000	14630000	1
13380000	16990000	1
13380000	20940000	1
13380000	25050000	1
13380000	25840000	1
13380000	27090000	1
13390000	13390000	1
13390000	13440000	1
13390000	13460000	1
13390000	13800000	1
13390000	13910000	1
13390000	16950000	1
13390000	26300000	1
13390000	39060000	1
13400000	13400000	4
13400000	13440000	1
13400000	13510000	1
13400000	13560000	1
13400000	15090000	1
13400000	15570000	1
13400000	27540000	1
13410000	13420000	1
13410000	36880000	1
13410000	40310000	1
13420000	13420000	1
13420000	13490000	1
13420000	17430000	1
13420000	25850000	1
13420000	26550000	1
13420000	33710000	1
13420000	40940000	1
13430000	13430000	1
13430000	13440000	1
13430000	13450000	1
13430000	13460000	2
13430000	13480000	1
13430000	14120000	1
13430000	16990000	1
13430000	18580000	1
13430000	27310000	1
13430000	32230000	1
13430000	40620000	1
13440000	13490000	1
13440000	38400000	1
13440000	40050000	1
13440000	40580000	1
13450000	13450000	3
13450000	15300000	1
13450000	16230000	1
13450000	17850000	1
13450000	18090000	1
13450000	29640000	1
13460000	13460000	2
13460000	13470000	3
13460000	13490000	1
13460000	14040000	1
13460000	14110000	1
13460000	14120000	1
13460000	16470000	1
13460000	17180000	1
13460000	19730000	1
13460000	21320000	1
13460000	21600000	1
13460000	26730000	1
13460000	28740000	1
13470000	13520000	1
13470000	13580000	1
13470000	13590000	1
13470000	15340000	1
13470000	16130000	1
13470000	24120000	1
13470000	27450000	1
13470000	30170000	1
13470000	35890000	1
13480000	13480000	1
13480000	13490000	1
13480000	13530000	1
13480000	14120000	1
13480000	17100000	1
13480000	29910000	1
13480000	30640000	1
13480000	39910000	1
13490000	13490000	4
13490000	13500000	1
13500000	13500000	1
13500000	13510000	1
13500000	13550000	1
13500000	13650000	1
13500000	14190000	1
13500000	16550000	1
13500000	17400000	1
13500000	21610000	1
13500000	28280000	1
13500000	30040000	1
13510000	13520000	1
13510000	14000000	1
13510000	17130000	1
13510000	17660000	1
13510000	27870000	1
13510000	40270000	1
13520000	13520000	2
13520000	13580000	1
13520000	13810000	1
13520000	13920000	1
13520000	15240000	1
13520000	19270000	1
13520000	26340000	1
13520000	26380000	1
13520000	26650000	1
13520000	32030000	1
13530000	13540000	1
13530000	13550000	1
13530000	13910000	1
13530000	15270000	1
13530000	16550000	1
13530000	21870000	1
13530000	23160000	1
13540000	15240000	1
13540000	15570000	1
13540000	17210000	1
13540000	19630000	1
13540000	23980000	1
13540000	30930000	1
13550000	13550000	1
13550000	13580000	1
13550000	13820000	1
13550000	13900000	1
13550000	14160000	1
13550000	16430000	1
13550000	23840000	1
13550000	26810000	1
13550000	32870000	1
13560000	13560000	1
13560000	13570000	1
13560000	17220000	1
13560000	18720000	1
13560000	22360000	1
13560000	27010000	1
13560000	27230000	1
13570000	13570000	1
13570000	13580000	1
13570000	15040000	1
13570000	15840000	1
13570000	16410000	1
13570000	17030000	1
